,Source,Target
1605,1075469746395668480,1322175020
1606,1075469746395668480,890119581699895297
1607,1075469746395668480,1244735902989066248
1608,1075469746395668480,973464194
1609,1009020441124659202,978600467868524545
1610,1009020441124659202,1057851693516382208
1611,1009020441124659202,1254481621740400646
1612,1009020441124659202,331427405
1613,1009020441124659202,1066322350252204032
1614,1009020441124659202,734083358339268608
1615,1009020441124659202,3303808239
1616,1009020441124659202,26850858
1617,1009020441124659202,23440901
1618,1009020441124659202,2331188347
1619,1009020441124659202,814598197486243840
1620,1009020441124659202,19580296
1621,1009020441124659202,1079115100475346944
1622,1009020441124659202,141521373
1623,1009020441124659202,3140542486
1624,1009020441124659202,341924717
1625,1009020441124659202,1216788191308591104
1626,1009020441124659202,890119581699895297
1627,1009020441124659202,1223666855337955328
1628,1009020441124659202,3043936567
1629,1009020441124659202,3152724960
1630,1009020441124659202,45110126
1631,1009020441124659202,138036095
1632,814598197486243840,196562201
1633,814598197486243840,1145468172
1634,814598197486243840,1054305535
1635,814598197486243840,26850858
1636,814598197486243840,1009020441124659202
1637,814598197486243840,1057851693516382208
1638,814598197486243840,1066322350252204032
1639,814598197486243840,2432788072
1640,814598197486243840,1254481621740400646
1641,814598197486243840,2331188347
1642,814598197486243840,973464194
1643,814598197486243840,843833752031842304
1644,814598197486243840,1079115100475346944
1645,814598197486243840,112682687
1646,2331188347,182306803
1647,2331188347,1272727383687086080
1648,2331188347,1221878357991854080
1649,2331188347,355697024
1650,2331188347,147336693
1651,2331188347,843833752031842304
1652,2331188347,112682687
1653,2331188347,45110126
1654,2331188347,1376368836
1655,2331188347,1205186326485594112
1656,2331188347,771259155919228928
1657,2331188347,1197410231904399360
1658,2331188347,1057851693516382208
1659,2331188347,552511754
1660,2331188347,538172635
1661,2331188347,1066322350252204032
1662,2331188347,196562201
1663,2331188347,3303808239
1664,2331188347,708239676247777281
1665,2331188347,23440901
1666,2331188347,815921627171094528
1667,2331188347,702477831100563456
1668,2331188347,582206197
1669,2331188347,2596734018
1670,2331188347,341542693
1671,2331188347,2726647329
1672,2331188347,3152724960
1673,2331188347,814598197486243840
1674,2331188347,141521373
1675,2331188347,901164269831639041
1676,2331188347,1281262760622505986
1677,2331188347,1009020441124659202
1678,2331188347,3140542486
1679,2331188347,30444324
1680,2331188347,1322175020
1681,2331188347,1244735902989066248
1682,2331188347,2765472143
1683,2331188347,2262723403
1684,2331188347,1075469746395668480
1685,2331188347,890119581699895297
1686,2331188347,1223666855337955328
1687,2331188347,1273605218459058176
1688,2331188347,1253111369207029760
1689,2331188347,961170493435994112
1690,2331188347,29757834
1691,2331188347,973464194
1692,2331188347,138036095
1693,2331188347,434242656
1694,112682687,3121397785
1695,112682687,978600467868524545
1696,112682687,1272727383687086080
1697,112682687,784107951384584193
1698,112682687,1221878357991854080
1699,112682687,41207810
1700,112682687,355697024
1701,112682687,388302135
1702,112682687,1015411202325958658
1703,112682687,39563493
1704,112682687,922710929552396288
1705,112682687,893410414322634752
1706,112682687,1125820552474714114
1707,112682687,1206193398098595840
1708,112682687,843833752031842304
1709,112682687,1167147633254850560
1710,112682687,1173967272941170689
1711,112682687,2770302585
1712,112682687,237912269
1713,112682687,66116296
1714,112682687,2524948349
1715,112682687,1057851693516382208
1716,112682687,552511754
1717,112682687,1254481621740400646
1718,112682687,538172635
1719,112682687,917309099754381313
1720,112682687,775393287343599616
1721,112682687,1066322350252204032
1722,112682687,1022199069698129921
1723,112682687,2800452582
1724,112682687,26850858
1725,112682687,708239676247777281
1726,112682687,1218921307825491969
1727,112682687,23440901
1728,112682687,1295314640197636096
1729,112682687,3049681604
1730,112682687,2596734018
1731,112682687,2726647329
1732,112682687,341542693
1733,112682687,2331188347
1734,112682687,383987144
1735,112682687,987077153186512896
1736,112682687,814598197486243840
1737,112682687,300352854
1738,112682687,2190546520
1739,112682687,749601123871301632
1740,112682687,1079115100475346944
1741,112682687,141521373
1742,112682687,1682346564
1743,112682687,175819052
1744,112682687,1208127664520867841
1745,112682687,3140542486
1746,112682687,468615427
1747,112682687,30444324
1748,112682687,1322175020
1749,112682687,241993071
1750,112682687,2765472143
1751,112682687,559776930
1752,112682687,1157581115944833024
1753,112682687,1075469746395668480
1754,112682687,2262723403
1755,112682687,890119581699895297
1756,112682687,1253111369207029760
1757,112682687,1244735902989066248
1758,112682687,29757834
1759,112682687,3043936567
1760,112682687,45110126
1761,112682687,138036095
1762,112682687,434242656
1763,1057225221344759808,783727182900264966
1764,1057225221344759808,1221878357991854080
1765,1057225221344759808,147336693
1766,1057225221344759808,1167147633254850560
1767,1057225221344759808,843833752031842304
1768,1057225221344759808,1019606126978064389
1769,1057225221344759808,771259155919228928
1770,1057225221344759808,766024861756055553
1771,1057225221344759808,884821734511304705
1772,1057225221344759808,775393287343599616
1773,1057225221344759808,1066322350252204032
1774,1057225221344759808,3303808239
1775,1057225221344759808,297216212
1776,1057225221344759808,1295314640197636096
1777,1057225221344759808,2596734018
1778,1057225221344759808,2726647329
1779,1057225221344759808,2370943447
1780,1057225221344759808,1079115100475346944
1781,1057225221344759808,1398013915
1782,1057225221344759808,175819052
1783,1057225221344759808,3140542486
1784,1057225221344759808,241993071
1785,1057225221344759808,1322175020
1786,1057225221344759808,1223666855337955328
1787,1057225221344759808,1253111369207029760
1788,1066322350252204032,182306803
1789,1066322350252204032,1272727383687086080
1790,1066322350252204032,1125820552474714114
1791,1066322350252204032,112682687
1792,1066322350252204032,45110126
1793,1066322350252204032,1376368836
1794,1066322350252204032,1205186326485594112
1795,1066322350252204032,1057851693516382208
1796,1066322350252204032,1254481621740400646
1797,1066322350252204032,538172635
1798,1066322350252204032,1284611860281647107
1799,1066322350252204032,734083358339268608
1800,1066322350252204032,3303808239
1801,1066322350252204032,1257792490444189696
1802,1066322350252204032,708239676247777281
1803,1066322350252204032,26850858
1804,1066322350252204032,23440901
1805,1066322350252204032,1295314640197636096
1806,1066322350252204032,1273144957872848896
1807,1066322350252204032,3049681604
1808,1066322350252204032,582206197
1809,1066322350252204032,1291515763006808075
1810,1066322350252204032,1166044188259098626
1811,1066322350252204032,2726647329
1812,1066322350252204032,2331188347
1813,1066322350252204032,814598197486243840
1814,1066322350252204032,1057225221344759808
1815,1066322350252204032,141521373
1816,1066322350252204032,901164269831639041
1817,1066322350252204032,175819052
1818,1066322350252204032,1009020441124659202
1819,1066322350252204032,3140542486
1820,1066322350252204032,2432788072
1821,1066322350252204032,30444324
1822,1066322350252204032,1322175020
1823,1066322350252204032,2765472143
1824,1066322350252204032,1075469746395668480
1825,1066322350252204032,1223666855337955328
1826,1066322350252204032,29757834
1827,1066322350252204032,973464194
1828,1066322350252204032,138036095
1829,44952306,355697024
1830,44952306,1020112628264456193
1831,44952306,39563493
1832,44952306,2770302585
1833,44952306,1376368836
1834,44952306,1274626071288307712
1835,44952306,734083358339268608
1836,44952306,1119699971689918464
1837,44952306,3303808239
1838,44952306,26850858
1839,44952306,2726647329
1840,44952306,341542693
1841,44952306,3152724960
1842,44952306,383987144
1843,44952306,1078079945266655232
1844,44952306,532672177
1845,44952306,141521373
1846,44952306,70671167
1847,44952306,182872734
1848,44952306,1682346564
1849,44952306,3140542486
1850,44952306,341924717
1851,44952306,559776930
1852,44952306,2262723403
1853,44952306,209643927
1854,44952306,1220633293319618560
1855,44952306,1223666855337955328
1856,44952306,890119581699895297
1857,44952306,1253111369207029760
1858,44952306,1244735902989066248
1859,44952306,378922278
1860,44952306,1256765267516051456
1861,1054305535,214722676
1862,1054305535,388302135
1863,1054305535,1206193398098595840
1864,1054305535,45110126
1865,1054305535,1057851693516382208
1866,1054305535,552511754
1867,1054305535,538172635
1868,1054305535,708239676247777281
1869,1054305535,1295314640197636096
1870,1054305535,582206197
1871,1054305535,3152724960
1872,1054305535,814598197486243840
1873,1054305535,19580296
1874,1054305535,141521373
1875,1054305535,901164269831639041
1876,1054305535,30444324
1877,1054305535,1322175020
1878,1054305535,2765472143
1879,1054305535,1244735902989066248
1880,1054305535,29757834
1881,1054305535,973464194
1882,1364034337,901164269831639041
1883,1364034337,2262723403
1884,1364034337,388302135
1885,1364034337,1206193398098595840
1886,1137148665070571521,1221878357991854080
1887,1137148665070571521,1254165312699797504
1888,1137148665070571521,945704974721396736
1889,1137148665070571521,1125820552474714114
1890,1137148665070571521,1206193398098595840
1891,1137148665070571521,1376368836
1892,1137148665070571521,777736130
1893,1137148665070571521,771259155919228928
1894,1137148665070571521,1363707343
1895,1137148665070571521,1279861356750127106
1896,1137148665070571521,775393287343599616
1897,1137148665070571521,908508788386353153
1898,1137148665070571521,2596734018
1899,1137148665070571521,2726647329
1900,1137148665070571521,1252177057129402370
1901,1137148665070571521,3140542486
1902,1137148665070571521,890119581699895297
1903,1137148665070571521,1272355457835962370
1904,1137148665070571521,434242656
1905,2596734018,1272727383687086080
1906,2596734018,783727182900264966
1907,2596734018,1221878357991854080
1908,2596734018,1248989203351945216
1909,2596734018,388302135
1910,2596734018,112682687
1911,2596734018,1376368836
1912,2596734018,1019606126978064389
1913,2596734018,771259155919228928
1914,2596734018,1057851693516382208
1915,2596734018,766024861756055553
1916,2596734018,552511754
1917,2596734018,1137148665070571521
1918,2596734018,3303808239
1919,2596734018,1223594298291167232
1920,2596734018,708239676247777281
1921,2596734018,26850858
1922,2596734018,297216212
1923,2596734018,341542693
1924,2596734018,2401670049
1925,2596734018,2331188347
1926,2596734018,1057225221344759808
1927,2596734018,1079115100475346944
1928,2596734018,901164269831639041
1929,2596734018,1398013915
1930,2596734018,1281262760622505986
1931,2596734018,175819052
1932,2596734018,3140542486
1933,2596734018,341924717
1934,2596734018,1216788191308591104
1935,2596734018,559776930
1936,2596734018,922849095823384576
1937,2596734018,1223666855337955328
1938,2596734018,1244735902989066248
1939,2596734018,434242656
1940,1086701077238558720,341924717
1941,1086701077238558720,1221878357991854080
1942,1086701077238558720,1273144957872848896
1943,1086701077238558720,1322175020
1944,1086701077238558720,1073893434837164032
1945,1086701077238558720,1058836200
1946,1086701077238558720,922849095823384576
1947,1086701077238558720,1125820552474714114
1948,1086701077238558720,890119581699895297
1949,1086701077238558720,775393287343599616
1950,1086701077238558720,1078079945266655232
1951,1086701077238558720,1272355457835962370
1952,2770302585,182306803
1953,2770302585,3121397785
1954,2770302585,1272727383687086080
1955,2770302585,355697024
1956,2770302585,945704974721396736
1957,2770302585,388302135
1958,2770302585,39563493
1959,2770302585,1437462726
1960,2770302585,147336693
1961,2770302585,1125820552474714114
1962,2770302585,1206193398098595840
1963,2770302585,2456716446
1964,2770302585,112682687
1965,2770302585,1173967272941170689
1966,2770302585,1024031046
1967,2770302585,1376368836
1968,2770302585,237912269
1969,2770302585,777736130
1970,2770302585,66116296
1971,2770302585,1019606126978064389
1972,2770302585,771259155919228928
1973,2770302585,1154254770
1974,2770302585,2608623831
1975,2770302585,1080897685333381121
1976,2770302585,353879938
1977,2770302585,1022199069698129921
1978,2770302585,734083358339268608
1979,2770302585,2800452582
1980,2770302585,26850858
1981,2770302585,1218921307825491969
1982,2770302585,23440901
1983,2770302585,3049681604
1984,2770302585,567301546
1985,2770302585,2726647329
1986,2770302585,341542693
1987,2770302585,383987144
1988,2770302585,337759321
1989,2770302585,987077153186512896
1990,2770302585,1085712197655891969
1991,2770302585,2190546520
1992,2770302585,1078079945266655232
1993,2770302585,532672177
1994,2770302585,1079115100475346944
1995,2770302585,1284909346711838720
1996,2770302585,2455767946
1997,2770302585,605303677
1998,2770302585,175819052
1999,2770302585,3140542486
2000,2770302585,1208127664520867841
2001,2770302585,341924717
2002,2770302585,468615427
2003,2770302585,30444324
2004,2770302585,1322175020
2005,2770302585,241993071
2006,2770302585,2432788072
2007,2770302585,2262723403
2008,2770302585,1157581115944833024
2009,2770302585,890119581699895297
2010,2770302585,1223666855337955328
2011,2770302585,1253111369207029760
2012,2770302585,1244735902989066248
2013,2770302585,29757834
2014,2770302585,378922278
2015,2770302585,434242656
2016,978600467868524545,182306803
2017,978600467868524545,3121397785
2018,978600467868524545,214722676
2019,978600467868524545,1272727383687086080
2020,978600467868524545,784107951384584193
2021,978600467868524545,1221878357991854080
2022,978600467868524545,355697024
2023,978600467868524545,388302135
2024,978600467868524545,1015411202325958658
2025,978600467868524545,1125820552474714114
2026,978600467868524545,893410414322634752
2027,978600467868524545,147336693
2028,978600467868524545,114486577
2029,978600467868524545,1206193398098595840
2030,978600467868524545,843833752031842304
2031,978600467868524545,2456716446
2032,978600467868524545,112682687
2033,978600467868524545,1167147633254850560
2034,978600467868524545,237912269
2035,978600467868524545,1205186326485594112
2036,978600467868524545,1197410231904399360
2037,978600467868524545,1229064398813179906
2038,978600467868524545,917309099754381313
2039,978600467868524545,775393287343599616
2040,978600467868524545,2608623831
2041,978600467868524545,33943267
2042,978600467868524545,564477376
2043,978600467868524545,1284611860281647107
2044,978600467868524545,331427405
2045,978600467868524545,387108275
2046,978600467868524545,1119699971689918464
2047,978600467868524545,708239676247777281
2048,978600467868524545,200862813
2049,978600467868524545,26850858
2050,978600467868524545,23440901
2051,978600467868524545,297216212
2052,978600467868524545,983086119859507201
2053,978600467868524545,1295314640197636096
2054,978600467868524545,3049681604
2055,978600467868524545,341542693
2056,978600467868524545,383987144
2057,978600467868524545,987077153186512896
2058,978600467868524545,1085712197655891969
2059,978600467868524545,2190546520
2060,978600467868524545,1079115100475346944
2061,978600467868524545,141521373
2062,978600467868524545,3387639832
2063,978600467868524545,1330189101035888642
2064,978600467868524545,2455767946
2065,978600467868524545,960182660239945728
2066,978600467868524545,1026574045813329921
2067,978600467868524545,1083376265112027136
2068,978600467868524545,3140542486
2069,978600467868524545,1208127664520867841
2070,978600467868524545,559776930
2071,978600467868524545,1277270732628688897
2072,978600467868524545,1322175020
2073,978600467868524545,30444324
2074,978600467868524545,2765472143
2075,978600467868524545,2262723403
2076,978600467868524545,890119581699895297
2077,978600467868524545,1223666855337955328
2078,978600467868524545,1253111369207029760
2079,978600467868524545,1244735902989066248
2080,978600467868524545,29757834
2081,978600467868524545,138036095
2082,978600467868524545,434242656
2083,1291493321530134528,308422682
2084,1205186326485594112,978600467868524545
2085,1205186326485594112,1272727383687086080
2086,1205186326485594112,784107951384584193
2087,1205186326485594112,1221878357991854080
2088,1205186326485594112,355697024
2089,1205186326485594112,3405272225
2090,1205186326485594112,388302135
2091,1205186326485594112,1015411202325958658
2092,1205186326485594112,147336693
2093,1205186326485594112,114486577
2094,1205186326485594112,1167147633254850560
2095,1205186326485594112,843833752031842304
2096,1205186326485594112,2456716446
2097,1205186326485594112,1197410231904399360
2098,1205186326485594112,1057851693516382208
2099,1205186326485594112,564477376
2100,1205186326485594112,1066322350252204032
2101,1205186326485594112,734083358339268608
2102,1205186326485594112,3303808239
2103,1205186326485594112,2726647329
2104,1205186326485594112,3152724960
2105,1205186326485594112,2331188347
2106,1205186326485594112,19580296
2107,1205186326485594112,1079115100475346944
2108,1205186326485594112,70671167
2109,1205186326485594112,182872734
2110,1205186326485594112,1330189101035888642
2111,1205186326485594112,1281262760622505986
2112,1205186326485594112,1083376265112027136
2113,1205186326485594112,3140542486
2114,1205186326485594112,241993071
2115,1205186326485594112,1322175020
2116,1205186326485594112,1223666855337955328
2117,1205186326485594112,1253111369207029760
2118,1205186326485594112,1244735902989066248
2119,1205186326485594112,973464194
2120,1017118932459667456,308422682
2121,1286943835122262016,3052819984
2122,1286943835122262016,308422682
2123,1179414656743555073,3052819984
2124,1179414656743555073,308422682
2125,1291515763006808075,1098271248688340992
2126,1291515763006808075,783727182900264966
2127,1291515763006808075,1254165312699797504
2128,1291515763006808075,927625563551887362
2129,1291515763006808075,1279852940451368961
2130,1291515763006808075,84071191
2131,1291515763006808075,1248989203351945216
2132,1291515763006808075,1015411202325958658
2133,1291515763006808075,1073893434837164032
2134,1291515763006808075,1125820552474714114
2135,1291515763006808075,1278366540405014529
2136,1291515763006808075,1260612919387140098
2137,1291515763006808075,1274477937522356237
2138,1291515763006808075,1281608074785099783
2139,1291515763006808075,4913909092
2140,1291515763006808075,2267225914
2141,1291515763006808075,1283006853576826880
2142,1291515763006808075,1019606126978064389
2143,1291515763006808075,766024861756055553
2144,1291515763006808075,1276909508850323456
2145,1291515763006808075,1271351424748642307
2146,1291515763006808075,1183670494572306432
2147,1291515763006808075,1279861356750127106
2148,1291515763006808075,775393287343599616
2149,1291515763006808075,1090470592254562305
2150,1291515763006808075,1284611860281647107
2151,1291515763006808075,1066322350252204032
2152,1291515763006808075,1086701077238558720
2153,1291515763006808075,1133776730865504261
2154,1291515763006808075,1282805504922746880
2155,1291515763006808075,1257792490444189696
2156,1291515763006808075,835114179501543425
2157,1291515763006808075,1273144957872848896
2158,1291515763006808075,1261553486015148033
2159,1291515763006808075,1057403103350267906
2160,1291515763006808075,1166044188259098626
2161,1291515763006808075,869278907442364416
2162,1291515763006808075,1209222579459936256
2163,1291515763006808075,2726647329
2164,1291515763006808075,1278485977514881028
2165,1291515763006808075,2370943447
2166,1291515763006808075,1057225221344759808
2167,1291515763006808075,1209821774281658368
2168,1291515763006808075,810622307702030336
2169,1291515763006808075,1398013915
2170,1291515763006808075,1178693263483703296
2171,1291515763006808075,1274739528440348672
2172,1291515763006808075,341924717
2173,1291515763006808075,241993071
2174,1291515763006808075,756792897433956353
2175,1291515763006808075,1260730901849227264
2176,1291515763006808075,922849095823384576
2177,1291515763006808075,1277254980605444098
2178,1291515763006808075,1282782186031259651
2179,1024217009687547905,1098271248688340992
2180,1024217009687547905,1257792490444189696
2181,1024217009687547905,1282770282961350661
2182,1024217009687547905,1178693263483703296
2183,1024217009687547905,307497667
2184,1024217009687547905,341924717
2185,1024217009687547905,927625563551887362
2186,1024217009687547905,1073893434837164032
2187,1024217009687547905,1111342533043544065
2188,1024217009687547905,1279861356750127106
2189,1024217009687547905,1156300985633054725
2190,1024217009687547905,1284611860281647107
2191,1024217009687547905,1057225221344759808
2192,1024217009687547905,1282782186031259651
2193,383987144,1272727383687086080
2194,383987144,1221878357991854080
2195,383987144,39563493
2196,383987144,893410414322634752
2197,383987144,1167147633254850560
2198,383987144,1024031046
2199,383987144,777736130
2200,383987144,1057851693516382208
2201,383987144,775393287343599616
2202,383987144,564477376
2203,383987144,1022199069698129921
2204,383987144,196562201
2205,383987144,231462368
2206,383987144,1295314640197636096
2207,383987144,3049681604
2208,383987144,1078079945266655232
2209,383987144,532672177
2210,383987144,1281262760622505986
2211,383987144,2455767946
2212,383987144,1083376265112027136
2213,383987144,1026574045813329921
2214,383987144,30444324
2215,383987144,1223666855337955328
2216,383987144,29757834
2217,383987144,378922278
2218,383987144,3121397785
2219,383987144,978600467868524545
2220,383987144,945704974721396736
2221,383987144,1206193398098595840
2222,383987144,112682687
2223,383987144,1376368836
2224,383987144,1254481621740400646
2225,383987144,3303808239
2226,383987144,1223594298291167232
2227,383987144,1148555411123036161
2228,383987144,26850858
2229,383987144,19580296
2230,383987144,468615427
2231,383987144,241993071
2232,383987144,2262723403
2233,383987144,2765472143
2234,383987144,890119581699895297
2235,383987144,1244735902989066248
2236,383987144,783727182900264966
2237,383987144,1125820552474714114
2238,383987144,147336693
2239,383987144,114486577
2240,383987144,1173967272941170689
2241,383987144,2770302585
2242,383987144,1274626071288307712
2243,383987144,552511754
2244,383987144,353879938
2245,383987144,1218921307825491969
2246,383987144,23440901
2247,383987144,25897932
2248,383987144,175819052
2249,383987144,3140542486
2250,383987144,64457067
2251,383987144,1157581115944833024
2252,383987144,1220633293319618560
2253,383987144,3152724960
2254,383987144,214722676
2255,383987144,784107951384584193
2256,383987144,1033873599885717509
2257,383987144,355697024
2258,383987144,843833752031842304
2259,383987144,237912269
2260,383987144,66116296
2261,383987144,1019606126978064389
2262,383987144,1154254770
2263,383987144,917309099754381313
2264,383987144,2608623831
2265,383987144,734083358339268608
2266,383987144,2800452582
2267,383987144,706061633467109376
2268,383987144,2726647329
2269,383987144,341542693
2270,383987144,2401670049
2271,383987144,987077153186512896
2272,383987144,44952306
2273,383987144,2190546520
2274,383987144,1078793498269241346
2275,383987144,341924717
2276,383987144,559776930
2277,383987144,1322175020
2278,383987144,1253111369207029760
2279,383987144,1272355457835962370
2280,383987144,434242656
2281,1253043418898587649,1257792490444189696
2282,1253043418898587649,884821734511304705
2283,1253043418898587649,1282782186031259651
2284,1287887641174855680,1398013915
2285,1287887641174855680,1257792490444189696
2286,1287887641174855680,1274739528440348672
2287,1287887641174855680,1284611860281647107
2288,1287887641174855680,783727182900264966
2289,1287887641174855680,766024861756055553
2290,1287887641174855680,1271351424748642307
2291,1287887641174855680,810622307702030336
2292,1287887641174855680,1260730901849227264
2293,1287887641174855680,1111342533043544065
2294,1287887641174855680,1277254980605444098
2295,1287887641174855680,1279861356750127106
2296,1287887641174855680,1090470592254562305
2297,1287887641174855680,1209821774281658368
2298,1287887641174855680,1284909346711838720
2299,559498930,237912269
2300,559498930,1272727383687086080
2301,559498930,3140542486
2302,559498930,1223666855337955328
2303,559498930,1253111369207029760
2304,559498930,1244735902989066248
2305,559498930,1206193398098595840
2306,1244735902989066248,182306803
2307,1244735902989066248,1272727383687086080
2308,1244735902989066248,1221878357991854080
2309,1244735902989066248,339665557
2310,1244735902989066248,893410414322634752
2311,1244735902989066248,1167147633254850560
2312,1244735902989066248,309565863
2313,1244735902989066248,1024031046
2314,1244735902989066248,1145468172
2315,1244735902989066248,777736130
2316,1244735902989066248,1057851693516382208
2317,1244735902989066248,1256346433680297986
2318,1244735902989066248,775393287343599616
2319,1244735902989066248,564477376
2320,1244735902989066248,1022199069698129921
2321,1244735902989066248,196562201
2322,1244735902989066248,231462368
2323,1244735902989066248,559498930
2324,1244735902989066248,1295314640197636096
2325,1244735902989066248,3049681604
2326,1244735902989066248,1161449948405280769
2327,1244735902989066248,2331188347
2328,1244735902989066248,300352854
2329,1244735902989066248,1085712197655891969
2330,1244735902989066248,532672177
2331,1244735902989066248,1284909346711838720
2332,1244735902989066248,182872734
2333,1244735902989066248,1281262760622505986
2334,1244735902989066248,1682346564
2335,1244735902989066248,2455767946
2336,1244735902989066248,1083376265112027136
2337,1244735902989066248,1026574045813329921
2338,1244735902989066248,30444324
2339,1244735902989066248,81965590
2340,1244735902989066248,1075469746395668480
2341,1244735902989066248,1223666855337955328
2342,1244735902989066248,29757834
2343,1244735902989066248,3121397785
2344,1244735902989066248,1054305535
2345,1244735902989066248,978600467868524545
2346,1244735902989066248,41207810
2347,1244735902989066248,945704974721396736
2348,1244735902989066248,1206193398098595840
2349,1244735902989066248,239837477
2350,1244735902989066248,112682687
2351,1244735902989066248,771259155919228928
2352,1244735902989066248,94793213
2353,1244735902989066248,1254481621740400646
2354,1244735902989066248,1284611860281647107
2355,1244735902989066248,159098673
2356,1244735902989066248,3303808239
2357,1244735902989066248,1223594298291167232
2358,1244735902989066248,26850858
2359,1244735902989066248,2596734018
2360,1244735902989066248,897477040697470976
2361,1244735902989066248,19580296
2362,1244735902989066248,2370943447
2363,1244735902989066248,141521373
2364,1244735902989066248,960182660239945728
2365,1244735902989066248,468615427
2366,1244735902989066248,2262723403
2367,1244735902989066248,2765472143
2368,1244735902989066248,890119581699895297
2369,1244735902989066248,1280169173667233792
2370,1244735902989066248,1125820552474714114
2371,1244735902989066248,147336693
2372,1244735902989066248,114486577
2373,1244735902989066248,1173967272941170689
2374,1244735902989066248,2770302585
2375,1244735902989066248,1265231411918843906
2376,1244735902989066248,1274626071288307712
2377,1244735902989066248,1284536858840571905
2378,1244735902989066248,1205186326485594112
2379,1244735902989066248,1156966442031599617
2380,1244735902989066248,552511754
2381,1244735902989066248,353879938
2382,1244735902989066248,331427405
2383,1244735902989066248,1218921307825491969
2384,1244735902989066248,1280573917640310784
2385,1244735902989066248,23440901
2386,1244735902989066248,337759321
2387,1244735902989066248,70671167
2388,1244735902989066248,901164269831639041
2389,1244735902989066248,1398013915
2390,1244735902989066248,25897932
2391,1244735902989066248,175819052
2392,1244735902989066248,3140542486
2393,1244735902989066248,64457067
2394,1244735902989066248,1285707731337449473
2395,1244735902989066248,1260730901849227264
2396,1244735902989066248,1157581115944833024
2397,1244735902989066248,1220633293319618560
2398,1244735902989066248,973464194
2399,1244735902989066248,766631329513562112
2400,1244735902989066248,214722676
2401,1244735902989066248,784107951384584193
2402,1244735902989066248,25807249
2403,1244735902989066248,1033873599885717509
2404,1244735902989066248,355697024
2405,1244735902989066248,388302135
2406,1244735902989066248,922710929552396288
2407,1244735902989066248,1437462726
2408,1244735902989066248,1272576460138651656
2409,1244735902989066248,843833752031842304
2410,1244735902989066248,2456716446
2411,1244735902989066248,66116296
2412,1244735902989066248,1019606126978064389
2413,1244735902989066248,1197410231904399360
2414,1244735902989066248,1223195804233535489
2415,1244735902989066248,1274849737229860870
2416,1244735902989066248,1154254770
2417,1244735902989066248,1363707343
2418,1244735902989066248,917309099754381313
2419,1244735902989066248,2608623831
2420,1244735902989066248,33943267
2421,1244735902989066248,734083358339268608
2422,1244735902989066248,2800452582
2423,1244735902989066248,200862813
2424,1244735902989066248,706061633467109376
2425,1244735902989066248,2726647329
2426,1244735902989066248,341542693
2427,1244735902989066248,383987144
2428,1244735902989066248,987077153186512896
2429,1244735902989066248,44952306
2430,1244735902989066248,2190546520
2431,1244735902989066248,1079115100475346944
2432,1244735902989066248,1208127664520867841
2433,1244735902989066248,1078793498269241346
2434,1244735902989066248,341924717
2435,1244735902989066248,559776930
2436,1244735902989066248,1273605218459058176
2437,1244735902989066248,1322175020
2438,1244735902989066248,209643927
2439,1244735902989066248,3043936567
2440,1244735902989066248,1253111369207029760
2441,1244735902989066248,1272355457835962370
2442,1244735902989066248,434242656
2443,1165756235754430469,2770302585
2444,1165756235754430469,1051713595040514049
2445,1165756235754430469,723974214273929216
2446,1165756235754430469,229308511
2447,1165756235754430469,1221878357991854080
2448,1165756235754430469,89475319
2449,1165756235754430469,1184887564982865920
2450,1165756235754430469,733915935912910848
2451,1165756235754430469,1246334934865895425
2452,1165756235754430469,1080897685333381121
2453,1165756235754430469,893410414322634752
2454,1165756235754430469,531339962
2455,1165756235754430469,3291565391
2456,1165756235754430469,1195773107153317893
2457,1165756235754430469,434242656
2458,1280960282261696512,39045350
2459,1284536858840571905,355697024
2460,1284536858840571905,1279852940451368961
2461,1284536858840571905,1073893434837164032
2462,1284536858840571905,1248989203351945216
2463,1284536858840571905,1278366540405014529
2464,1284536858840571905,2914186816
2465,1284536858840571905,4913909092
2466,1284536858840571905,1283006853576826880
2467,1284536858840571905,1276909508850323456
2468,1284536858840571905,1279861356750127106
2469,1284536858840571905,2608623831
2470,1284536858840571905,1257792490444189696
2471,1284536858840571905,1218921307825491969
2472,1284536858840571905,1166044188259098626
2473,1284536858840571905,869278907442364416
2474,1284536858840571905,341542693
2475,1284536858840571905,1398013915
2476,1284536858840571905,1118722415603933184
2477,1284536858840571905,1208127664520867841
2478,1284536858840571905,756792897433956353
2479,1284536858840571905,1253111369207029760
2480,1284536858840571905,1244735902989066248
2481,1284536858840571905,434242656
2482,1285707731337449473,927625563551887362
2483,1285707731337449473,1279852940451368961
2484,1285707731337449473,1073893434837164032
2485,1285707731337449473,1125820552474714114
2486,1285707731337449473,1278366540405014529
2487,1285707731337449473,1260612919387140098
2488,1285707731337449473,1274477937522356237
2489,1285707731337449473,1281608074785099783
2490,1285707731337449473,37524068
2491,1285707731337449473,4913909092
2492,1285707731337449473,1283006853576826880
2493,1285707731337449473,1256346433680297986
2494,1285707731337449473,1279861356750127106
2495,1285707731337449473,1284611860281647107
2496,1285707731337449473,1090470592254562305
2497,1285707731337449473,1282805504922746880
2498,1285707731337449473,1257792490444189696
2499,1285707731337449473,869278907442364416
2500,1285707731337449473,2726647329
2501,1285707731337449473,1209880919278047238
2502,1285707731337449473,141521373
2503,1285707731337449473,810622307702030336
